NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name,UZA SQ Miles, UZA Population , Service Area Population , Service Area SQ Miles ,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
20096,2096,Putnam County ,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CARMEL,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 62,901 ", 98 ,2022,12,2022,"616,571 ","78,047 ",8 ,"$118,372.00 ","$2,155,384.00 ",$27.62 ,$1.52 
20096,2096,Putnam County ,TB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CARMEL,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 62,901 ", 98 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20098,2098,Port Authority Trans-Hudson Corporation,FB,PT,Ferry,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,NEW YORK,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 3,134,256 ", 226 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20098,2098,Port Authority Trans-Hudson Corporation,HR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,NEW YORK,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 3,134,256 ", 226 ,2022,12,2022,"229,047,695 ","46,589,043 ",5 ,"$113,506,101.00 ","$481,245,434.00 ",$10.33 ,$2.44 
20099,2099,Staten Island Rapid Transit Operating Authority,HR,DO,Rail,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",Staten Island,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 495,747 ", 59 ,2022,12,2022,"23,436,518 ","3,757,728 ",6 ,"$3,338,110.00 ","$69,891,040.00 ",$18.60 ,$0.89 
20100,2100,MTA Long Island Rail Road,CR,DO,Other,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",Jamaica,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 11,170,342 "," 2,967 ",2022,12,2022,"1,820,711,614 ","81,613,697 ",22 ,"$457,582,502.00 ","$1,601,947,259.00 ",$19.63 ,$5.61 
20113,2113,Regional Transit Service,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ROCHESTER,NY,75664,"Rochester, NY",291.83," 704,327 "," 693,960 ", 298 ,2022,3,2022,"2,461,872 ","287,354 ",9 ,"$312,206.00 ","$19,118,260.00 ",$66.53 ,$1.09 
20113,2113,Regional Transit Service,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ROCHESTER,NY,75664,"Rochester, NY",291.83," 704,327 "," 693,960 ", 298 ,2022,3,2022,"21,995,261 ","7,403,189 ",3 ,"$12,461,768.00 ","$74,960,745.00 ",$10.13 ,$1.68 
20113,2113,Regional Transit Service,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ROCHESTER,NY,75664,"Rochester, NY",291.83," 704,327 "," 693,960 ", 298 ,2022,3,2022,"142,315 ","4,149 ",34 ,"$43,103.00 ","$83,440.00 ",$20.11 ,$10.39 
20116,2116,"Centro of Cayuga, Inc.",DR,PT,Bus,Inactive,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",SYRACUSE,NY,86302,"Syracuse, NY",180.53," 413,660 "," 57,608 ", 74 ,2015,3,2015,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20116,2116,"Centro of Cayuga, Inc.",MB,DO,Bus,Inactive,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",SYRACUSE,NY,86302,"Syracuse, NY",180.53," 413,660 "," 57,608 ", 74 ,2015,3,2015,"4,847,436 ","409,648 ",12 ,"$415,198.00 ","$3,402,036.00 ",$8.30 ,$1.01 
20117,2117,"Liberty Lines Express, Inc.",MB,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Yonkers,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 1,332,650 ", 42 ,2004,12,2004,"29,175,578 ","2,644,197 ",11 ,"$7,733,213.00 ","$19,921,688.00 ",$7.53 ,$2.92 
20120,2120,City of Glens Falls ,DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",QUEENSBURY,NY,33598,"Glens Falls, NY",51.62," 71,191 "," 61,090 ", 57 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20120,2120,City of Glens Falls ,MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",QUEENSBURY,NY,33598,"Glens Falls, NY",51.62," 71,191 "," 61,090 ", 57 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20120,2120,City of Glens Falls ,OR,DO,Other,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",QUEENSBURY,NY,33598,"Glens Falls, NY",51.62," 71,191 "," 61,090 ", 57 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20122,2122,"Academy Lines, Inc.",CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Hoboken,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 1,455,245 ", 468 ,2022,12,2022,"45,043,598 ","940,697 ",48 ,"$13,682,548.00 ","$17,512,832.00 ",$18.62 ,$14.55 
20122,2122,"Academy Lines, Inc.",MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Hoboken,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 1,455,245 ", 468 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20126,2126,"Hudson Transit Lines, Inc.",CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,MAHWAH,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 187,257 ", 90 ,2022,12,2022,"71,580,200 ","1,571,923 ",46 ,"$18,751,919.00 ","$29,805,591.00 ",$18.96 ,$11.93 
20126,2126,"Hudson Transit Lines, Inc.",MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,MAHWAH,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 187,257 ", 90 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20128,2128,Suburban Transit Corporation,CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,NEW BRUNSWICK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 5,443,000 "," 2,898 ",2022,12,2022,"24,111,710 ","634,497 ",38 ,"$8,013,254.00 ","$19,272,297.00 ",$30.37 ,$12.63 
20128,2128,Suburban Transit Corporation,MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,NEW BRUNSWICK,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 5,443,000 "," 2,898 ",2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20132,2132,New Jersey Transit Corporation-45,MB,DO,Bus,Inactive,Full Reporter,Other,Newark,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 5,443,000 "," 2,898 ",2014,12,2014,"12,164,428 ","5,661,844 ",2 ,"$14,728,565.00 ","$16,806,417.00 ",$2.97 ,$2.60 
20135,2135,Monsey New Square Trails Corporation,CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Spring Valley,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 286,573 ", 176 ,2022,12,2022,"19,246,829 ","463,779 ",42 ,"$3,266,253.00 ","$5,196,097.00 ",$11.20 ,$7.04 
20135,2135,Monsey New Square Trails Corporation,MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Spring Valley,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 286,573 ", 176 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20136,2136,Queens Surface Corporation,MB,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Flushing,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 1,952,000 ", 112 ,2005,12,2005,"12,572,592 ","4,052,718 ",3 ,"$4,609,277.00 ","$15,947,773.00 ",$3.94 ,$1.14 
20137,2137,Monroe Bus Corporation,CB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Brooklyn,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 314,766 "," 351,982 ", 265 ,2018,12,2018,"17,875,468 ","308,378 ",58 ,"$2,477,091.00 ","$3,361,129.00 ",$10.90 ,$8.03 
20137,2137,Monroe Bus Corporation,MB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Brooklyn,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 314,766 "," 351,982 ", 265 ,2018,12,2018,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20145,2145,Tompkins Consolidated Area Transit,DR,PT,Bus,Active,Full Reporter,Private-Non-Profit Corporation,ITHACA,NY,41914,"Ithaca, NY",24.56," 59,102 "," 104,777 ", 476 ,2022,12,2022,"318,395 ","28,610 ",11 ,"$84,709.00 ","$798,231.00 ",$27.90 ,$2.96 
20145,2145,Tompkins Consolidated Area Transit,MB,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,ITHACA,NY,41914,"Ithaca, NY",24.56," 59,102 "," 104,777 ", 476 ,2022,12,2022,"11,053,886 ","2,502,838 ",4 ,"$4,021,139.00 ","$15,754,544.00 ",$6.29 ,$1.61 
20145,2145,Tompkins Consolidated Area Transit,MB,PT,Bus,Active,Full Reporter,Private-Non-Profit Corporation,ITHACA,NY,41914,"Ithaca, NY",24.56," 59,102 "," 104,777 ", 476 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20145,2145,Tompkins Consolidated Area Transit,VP,PT,Bus,Active,Full Reporter,Private-Non-Profit Corporation,ITHACA,NY,41914,"Ithaca, NY",24.56," 59,102 "," 104,777 ", 476 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20147,2147,GTJC,MB,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Lynbrook,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 8,008,278 ", 322 ,2006,12,2006,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20148,2148,Newburgh Beacon Bus Corporation,DR,DO,Bus,Inactive,Small Systems Reporter,Private Provider Reporting on Behalf of a Public Entity,New Windsor,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 314,766 "," 249,175 ", 132 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20148,2148,Newburgh Beacon Bus Corporation,MB,DO,Bus,Inactive,Small Systems Reporter,Private Provider Reporting on Behalf of a Public Entity,New Windsor,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 314,766 "," 249,175 ", 132 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20149,2149,"Rockland Coaches, Inc.",CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Westwood,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 1,246,231 "," 2,898 ",2022,12,2022,"7,621,544 ","335,588 ",23 ,"$3,327,921.00 ","$12,156,731.00 ",$36.23 ,$9.92 
20149,2149,"Rockland Coaches, Inc.",MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Westwood,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 1,246,231 "," 2,898 ",2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20154,2154,New York Waterway,MB,DO,Bus,Inactive,Full Reporter,Other(Describe),Weehawken,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 ", -   , -   ,2002,12,2001,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20154,2154,New York Waterway,MB,PT,Bus,Inactive,Full Reporter,Other(Describe),Weehawken,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 ", -   , -   ,2002,12,2001,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20155,2155,Cumberland County Office on Aging,DR,DO,Bus,Inactive,Full Reporter,Public agency or authority that directly operates all transit service (not a State DOT),Bridgeton,NJ,90730,"Vineland, NJ",56.99," 87,226 "," 146,438 ", 489 ,2007,12,2007,"631,920 ","123,160 ",5 ,"$20,037.00 ","$2,477,017.00 ",$20.11 ,$0.16 
20158,2158,Tioga County,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Owego,NY,07732,"Binghamton, NY",69.73," 155,942 "," 52,337 ", 65 ,2014,12,2014,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20158,2158,Tioga County,MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Owego,NY,07732,"Binghamton, NY",69.73," 155,942 "," 52,337 ", 65 ,2014,12,2014,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20159,2159,"Atlantic Paratrans of NYC, Inc.",DR,DO,Bus,Inactive,Full Reporter,?,Staten Island,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 ", 0 , 0 ,2009,6,2009,"7,244,292 ","692,825 ",10 ,"$1,073,276.00 ","$29,412,610.00 ",$42.45 ,$1.55 
20160,2160,"Community Transit, Inc. ",CB,DO,Bus,Inactive,Small Systems Reporter,Private-For-Profit Corporation,Paramus,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 324,278 ", 89 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20160,2160,"Community Transit, Inc. ",MB,DO,Bus,Inactive,Small Systems Reporter,Private-For-Profit Corporation,Paramus,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 324,278 ", 89 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20161,2161,DeCamp Bus Lines,CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Montclair,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 892,714 ", 74 ,2022,12,2022,"5,197,490 ","304,103 ",17 ,"$2,578,983.00 ","$8,976,052.00 ",$29.52 ,$8.48 
20161,2161,DeCamp Bus Lines,MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Montclair,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 892,714 ", 74 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20162,2162,Lafeyette-Greenville IBOA,MB,DO,Bus,Inactive,Full Reporter,Other(Describe),Jersey City,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 5,443,000 "," 2,898 ",2003,12,2003,"3,232,392 ","564,026 ",6 ,"$900,418.00 ","$887,161.00 ",$1.57 ,$1.60 
20163,2163,"Lakeland Bus Lines, Inc.",CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,DOVER,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 527,906 ", 250 ,2022,12,2022,"19,425,917 ","565,361 ",34 ,"$6,213,811.00 ","$10,656,130.00 ",$18.85 ,$10.99 
20163,2163,"Lakeland Bus Lines, Inc.",MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,DOVER,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 527,906 ", 250 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20164,2164,Leisure Line,MB,DO,Bus,Inactive,Full Reporter,Other(Describe),Paramus,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 5,443,000 "," 2,898 ",2004,12,2004,"21,479,936 ","420,352 ",51 ,"$1,763,400.00 ","$1,654,913.00 ",$3.94 ,$4.20 
20165,2165,"Olympia Trails Bus Company, Inc.",CB,DO,Bus,Inactive,Small Systems Reporter,Private-For-Profit Corporation,ELIZABETH,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 16,953 ", 27 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20165,2165,"Olympia Trails Bus Company, Inc.",MB,DO,Bus,Inactive,Small Systems Reporter,Private-For-Profit Corporation,ELIZABETH,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 16,953 ", 27 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20166,2166,"Orange-Newark-Elizabeth, Inc.",MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Elizabeth,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 520,687 ", 31 ,2022,12,2022,"6,578,247 ","2,678,767 ",2 ,"$4,894,714.00 ","$6,902,049.00 ",$2.58 ,$1.83 
20167,2167,"South Orange Avenue IBOA, c/o: NJ Transit, Carrier Admin.",MB,DO,Bus,Inactive,Full Reporter,Other(Describe),Newark,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 5,443 "," 2,898 ",2002,12,2002,"11,395,096 ","3,331,981 ",3 ,"$3,345,277.00 ","$3,325,500.00 ",$1.00 ,$1.00 
20168,2168,Trans-Hudson Express,MB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Elizabeth,NJ,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 5,443,000 "," 2,898 ",2011,12,2011,"30,729,225 ","3,339,251 ",9 ,"$5,789,318.00 ","$6,497,162.00 ",$1.95 ,$1.73 
20169,2169,"Trans-Bridge Lines, Inc. ",CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,BETHLEHEM,PA,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 194,009 ", 353 ,2022,12,2022,"26,476,958 ","403,646 ",66 ,"$11,325,199.00 ","$8,495,611.00 ",$21.05 ,$28.06 
20169,2169,"Trans-Bridge Lines, Inc. ",MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,BETHLEHEM,PA,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 194,009 ", 353 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20170,2170,"Vanpool of New Jersey, Inc.",VP,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Newark,NJ,N/A,N/A,0, 0 ," 5,443 "," 2,898 ",2001,12,2002,"17,588,404 ","439,924 ",40 ,"$1,099,400.00 ","$740,193.00 ",$1.68 ,$2.50 
20171,2171,"Private One of New York, LLC, dba: New York Airport Service",MB,PT,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Brooklyn,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 5,443,000 "," 2,898 ",2011,12,2011,"2,577,928 ","150,399 ",17 ,"$1,524,938.00 ","$1,516,817.00 ",$10.09 ,$10.14 
20172,2172,"Centro of Oswego, Inc.",DR,DO,Bus,Inactive,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",SYRACUSE,NY,86302,"Syracuse, NY",180.53," 413,660 "," 89,591 ", 92 ,2015,3,2015,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20172,2172,"Centro of Oswego, Inc.",MB,DO,Bus,Inactive,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",SYRACUSE,NY,86302,"Syracuse, NY",180.53," 413,660 "," 89,591 ", 92 ,2015,3,2015,"6,565,259 ","614,923 ",11 ,"$756,679.00 ","$3,557,988.00 ",$5.79 ,$1.23 
20175,2175,Private Transportation Corporation,MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Brooklyn,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 2,465,326 ", 71 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20175,2175,Private Transportation Corporation,MB,PT,Bus,Active,Full Reporter,Private-For-Profit Corporation,Brooklyn,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 2,465,326 ", 71 ,2022,12,2022,"1,435,024 ","269,139 ",5 ,"$958,425.00 ","$958,425.00 ",$3.56 ,$3.56 
20177,2177,"Adirondack Transit Lines, Inc,",CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,HURLEY,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 9,428,015 "," 10,702 ",2022,12,2022,"23,440,831 ","298,376 ",79 ,"$5,672,116.00 ","$11,393,729.00 ",$38.19 ,$19.01 
20177,2177,"Adirondack Transit Lines, Inc,",MB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,HURLEY,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 9,428,015 "," 10,702 ",2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20178,2178,Ulster County ,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",KINGSTON,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 314,766 "," 175,883 ", 350 ,2022,12,2022,"50,180 ","6,743 ",7 ,"$43,780.00 ","$671,034.00 ",$99.52 ,$6.49 
20178,2178,Ulster County ,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",KINGSTON,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 314,766 "," 175,883 ", 350 ,2022,12,2022,"1,205,589 ","287,045 ",4 ,"$164,164.00 ","$6,879,292.00 ",$23.97 ,$0.57 
20178,2178,Ulster County ,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",KINGSTON,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 314,766 "," 175,883 ", 350 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20179,2179,"Leprechaun Lines, Inc.",MB,DO,Bus,Inactive,Small Systems Reporter,Private Provider Reporting on Behalf of a Public Entity,NEW WINDSOR,NY,71803,"Poughkeepsie--Newburgh, NY",209.92," 314,766 "," 249,175 ", 132 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20180,2180,Atlantic Express,MB,DO,Bus,Inactive,Full Reporter,Private transportation provider reporting on behalf of a public agency or authority (not a broker),Staten Island,NY,63217,"New York--Jersey City--Newark, NY--NJ",3248.12," 19,426,449 "," 459,737 ", 840 ,2006,6,2006,"3,870,138 ","693,076 ",6 ,"$2,790,925.00 ","$3,635,278.00 ",$5.25 ,$4.03 
20182,2182,Town of Highlands ,DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Highland Falls,NY,00036,New York Non-UZA,0," 3,425,270 "," 12,492 ", 52 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20183,2183,Town of Monroe ,DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Monroe,NY,45443,"Kiryas Joel, NY",28.75," 71,582 "," 30,486 ", 62 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
20185,2185,"Centro of Oneida, Inc.",DR,DO,Bus,Inactive,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",Syracuse,NY,89785,"Utica, NY",52.04," 119,059 "," 154,159 ", 73 ,2015,3,2015,"107,485 ","29,013 ",4 ,"$65,624.00 ","$1,556,806.00 ",$53.66 ,$2.26 
20185,2185,"Centro of Oneida, Inc.",MB,DO,Bus,Inactive,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",Syracuse,NY,89785,"Utica, NY",52.04," 119,059 "," 154,159 ", 73 ,2015,3,2015,"4,494,790 ","1,285,643 ",3 ,"$1,159,821.00 ","$8,821,910.00 ",$6.86 ,$0.90 
20187,2187,Village of Kiryas Joel,MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",MONROE,NY,45443,"Kiryas Joel, NY",28.75," 71,582 "," 45,307 ", 12 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
